Rooms,Type,Price,Method,Distance,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Regionname,Propertycount,Suburb_Encoded,SellerG_Encoded
6,0,2620000.0,1,8.0,4.0,2.0,860.0,355.0,21,6,9264.0,1065531.8181818181,835778.3625730994
3,0,1226000.0,1,8.0,1.0,3.0,533.0,125.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,825000.0,0,8.0,1.0,3.0,477.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1402000.0,1,8.0,2.0,1.0,554.0,193.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,897000.0,1,8.0,1.0,2.0,226.0,126.0,21,6,9264.0,1065531.8181818181,1107159.375
3,0,1240000.0,1,8.0,1.0,1.0,503.0,126.0,21,6,9264.0,1065531.8181818181,1107159.375
3,0,1990000.0,1,8.0,2.0,2.0,1021.0,126.0,21,6,9264.0,1065531.8181818181,876303.1414441147
3,0,855000.0,1,8.0,1.0,2.0,396.0,116.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1775000.0,1,8.0,2.0,2.0,725.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,411000.0,1,8.0,1.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1275000.0,1,8.0,2.0,2.0,503.0,160.0,21,6,9264.0,1065531.8181818181,835778.3625730994
5,0,1800000.0,0,8.0,2.0,2.0,611.0,126.0,21,6,9264.0,1065531.8181818181,1368163.4483282676
4,0,1590000.0,1,8.0,3.0,1.0,475.0,272.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,606000.0,1,8.0,1.0,2.0,0.0,93.0,21,6,9264.0,1065531.8181818181,1078294.8717948718
3,0,1385000.0,1,8.0,2.0,1.0,619.0,137.0,21,6,9264.0,1065531.8181818181,1078294.8717948718
3,1,650000.0,1,8.0,2.0,1.0,160.0,129.0,21,6,9264.0,1065531.8181818181,876303.1414441147
2,2,460000.0,1,8.0,1.0,1.0,0.0,72.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,1,1000000.0,4,8.0,2.0,1.0,291.0,224.0,21,6,9264.0,1065531.8181818181,835778.3625730994
3,0,980000.0,1,8.0,1.0,1.0,464.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,520000.0,4,8.0,1.0,2.0,0.0,73.0,21,6,9264.0,1065531.8181818181,876303.1414441147
2,2,585000.0,4,8.0,1.0,1.0,160.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1295000.0,1,8.0,2.0,2.0,696.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,1,720000.0,1,8.0,1.0,2.0,190.0,142.0,21,6,9264.0,1065531.8181818181,1107159.375
2,0,732500.0,1,8.0,1.0,1.0,196.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1635000.0,4,8.0,1.0,2.0,638.0,227.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,485000.0,3,8.0,1.0,1.0,0.0,73.0,21,6,9264.0,1065531.8181818181,511192.3076923077
3,0,980000.0,1,8.0,1.0,3.0,503.0,126.0,21,6,9264.0,1065531.8181818181,835778.3625730994
3,2,840000.0,1,8.0,2.0,2.0,282.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,0,1001000.0,1,8.0,1.0,2.0,244.0,126.0,21,6,9264.0,1065531.8181818181,1368163.4483282676
3,2,891000.0,1,8.0,2.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,835778.3625730994
2,2,800000.0,1,8.0,1.0,2.0,502.0,126.0,21,6,9264.0,1065531.8181818181,1292000.0
5,0,1575000.0,0,8.0,3.0,2.0,700.0,454.0,21,6,9264.0,1065531.8181818181,835778.3625730994
1,2,280000.0,3,8.0,1.0,1.0,0.0,49.0,21,6,9264.0,1065531.8181818181,511192.3076923077
4,0,1467000.0,1,8.0,2.0,1.0,683.0,145.0,21,6,9264.0,1065531.8181818181,835778.3625730994
3,0,770000.0,1,8.0,1.0,0.0,438.0,126.0,21,6,9264.0,1065531.8181818181,835778.3625730994
2,2,446000.0,1,8.0,1.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,0,890000.0,0,8.0,1.0,1.0,649.0,108.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,0,870000.0,0,8.0,1.0,2.0,319.0,120.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1500000.0,1,8.0,2.0,2.0,858.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1266000.0,1,8.0,1.0,2.0,635.0,126.0,21,6,9264.0,1065531.8181818181,835778.3625730994
3,0,1134000.0,1,8.0,1.0,1.0,551.0,114.0,21,6,9264.0,1065531.8181818181,876303.1414441147
5,0,1756000.0,1,8.0,2.0,5.0,963.0,126.0,21,6,9264.0,1065531.8181818181,1107159.375
1,2,320500.0,1,8.0,1.0,1.0,0.0,52.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,650000.0,1,8.0,1.0,1.0,156.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,0,1065000.0,4,8.0,1.0,2.0,477.0,143.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,667000.0,1,8.0,1.0,1.0,206.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1610000.0,1,8.0,2.0,2.0,601.0,250.0,21,6,9264.0,1065531.8181818181,1313986.5477707007
3,0,1695000.0,1,8.0,1.0,3.0,855.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,0,930000.0,1,8.0,1.0,2.0,225.0,107.0,21,6,9264.0,1065531.8181818181,876303.1414441147
4,0,1870000.0,1,8.0,1.0,1.0,700.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,395000.0,3,8.0,1.0,1.0,0.0,68.0,21,6,9264.0,1065531.8181818181,1368163.4483282676
4,0,1726000.0,1,8.0,2.0,2.0,705.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1050000.0,1,8.0,1.0,1.0,420.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1470000.0,1,8.0,1.0,1.0,687.0,120.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,801500.0,1,8.0,1.0,1.0,175.0,126.0,21,6,9264.0,1065531.8181818181,876303.1414441147
2,2,480000.0,4,8.0,1.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,1078294.8717948718
3,0,1475000.0,0,8.0,1.0,2.0,388.0,126.0,21,6,9264.0,1065531.8181818181,1292000.0
3,1,750000.0,4,8.0,1.0,1.0,253.0,145.0,21,6,9264.0,1065531.8181818181,835778.3625730994
2,2,390000.0,4,8.0,1.0,1.0,0.0,66.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,453000.0,1,8.0,1.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,2,1170000.0,3,8.0,2.0,2.0,0.0,180.0,21,6,9264.0,1065531.8181818181,876303.1414441147
4,0,1600000.0,3,8.0,3.0,1.0,519.0,218.0,21,6,9264.0,1065531.8181818181,835778.3625730994
4,0,1535000.0,3,8.0,1.0,2.0,638.0,227.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1400000.0,3,8.0,2.0,2.0,383.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,435000.0,1,8.0,1.0,1.0,0.0,66.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,457000.0,1,8.0,1.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,876303.1414441147
3,0,1460000.0,1,8.0,2.0,1.0,605.0,138.0,21,6,9264.0,1065531.8181818181,1292000.0
2,2,736000.0,1,8.0,1.0,1.0,0.0,106.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,405000.0,1,8.0,1.0,1.0,121.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,450000.0,3,8.0,1.0,1.0,0.0,65.0,21,6,9264.0,1065531.8181818181,835778.3625730994
2,2,740000.0,1,8.0,1.0,1.0,250.0,104.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,691000.0,3,8.0,1.0,1.0,201.0,80.0,21,6,9264.0,1065531.8181818181,835778.3625730994
2,2,370000.0,4,8.0,1.0,0.0,0.0,126.0,21,6,9264.0,1065531.8181818181,1000095.0909090909
4,0,2355000.0,1,8.0,2.0,3.0,715.0,273.0,21,6,9264.0,1065531.8181818181,1078294.8717948718
2,0,1255000.0,1,8.0,1.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,835778.3625730994
4,0,1560000.0,1,8.0,1.0,2.0,650.0,126.0,21,6,9264.0,1065531.8181818181,876303.1414441147
3,0,1330000.0,1,8.0,1.0,4.0,687.0,126.0,21,6,9264.0,1065531.8181818181,876303.1414441147
3,0,1625000.0,1,8.0,2.0,1.0,858.0,165.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1150000.0,1,8.0,1.0,0.0,300.0,145.0,21,6,9264.0,1065531.8181818181,1292000.0
3,0,1085000.0,1,8.0,1.0,1.0,325.0,126.0,21,6,9264.0,1065531.8181818181,876303.1414441147
6,0,1800000.0,4,8.0,2.0,2.0,870.0,126.0,21,6,9264.0,1065531.8181818181,1800000.0
2,2,360000.0,4,8.0,1.0,1.0,0.0,68.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,645000.0,3,8.0,1.0,1.0,170.0,88.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
1,2,250000.0,4,8.0,1.0,1.0,0.0,125.0,21,6,9264.0,1065531.8181818181,835778.3625730994
3,0,1630000.0,1,8.0,2.0,2.0,563.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,850000.0,0,8.0,2.0,1.0,580.0,126.0,21,6,9264.0,1065531.8181818181,1313986.5477707007
3,2,872000.0,1,8.0,1.0,1.0,862.0,135.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,1,935000.0,0,8.0,2.0,2.0,247.0,126.0,21,6,9264.0,1065531.8181818181,866389.75
2,2,630000.0,1,8.0,1.0,1.0,0.0,83.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,2,440000.0,1,8.0,1.0,1.0,1011.0,77.0,21,6,9264.0,1065531.8181818181,835778.3625730994
5,0,1811000.0,1,8.0,3.0,2.0,657.0,284.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1500000.0,0,8.0,2.0,3.0,440.0,190.0,21,6,9264.0,1065531.8181818181,1214250.0
3,0,1290000.0,1,8.0,1.0,2.0,605.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1045000.0,1,8.0,1.0,1.0,429.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1290000.0,1,8.0,1.0,1.0,618.0,132.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
2,0,953000.0,1,8.0,1.0,1.0,414.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1100000.0,0,8.0,1.0,2.0,0.0,700.0,21,6,9264.0,1065531.8181818181,771208.6206896552
3,2,820000.0,1,8.0,1.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1270000.0,0,8.0,2.0,2.0,411.0,266.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
3,0,1445000.0,1,8.0,2.0,1.0,400.0,168.0,21,6,9264.0,1065531.8181818181,1014976.4536741214
4,0,1113000.0,1,8.0,1.0,2.0,533.0,127.0,21,6,9264.0,1065531.8181818181,835778.3625730994
2,2,370000.0,4,8.0,1.0,1.0,0.0,59.0,21,6,9264.0,1065531.8181818181,876303.1414441147
3,0,1505000.0,1,8.0,2.0,2.0,625.0,126.0,21,6,9264.0,1065531.8181818181,1368163.4483282676
2,1,590000.0,1,8.0,1.0,1.0,0.0,126.0,21,6,9264.0,1065531.8181818181,835778.3625730994
2,2,396000.0,1,9.4,1.0,1.0,0.0,56.0,21,6,1308.0,879250.0,876303.1414441147
3,0,1580000.0,1,9.4,2.0,2.0,758.0,126.0,21,6,1308.0,879250.0,876303.1414441147
2,2,393000.0,1,9.4,1.0,1.0,999.0,126.0,21,6,1308.0,879250.0,835778.3625730994
1,2,260000.0,1,9.4,1.0,1.0,0.0,126.0,21,6,1308.0,879250.0,835778.3625730994
3,0,1320000.0,1,9.4,1.0,1.0,766.0,126.0,21,6,1308.0,879250.0,835778.3625730994
2,2,450000.0,3,9.4,1.0,1.0,88.0,59.0,21,6,1308.0,879250.0,876303.1414441147
5,0,1360000.0,1,9.4,3.0,2.0,463.0,196.0,21,6,1308.0,879250.0,1014976.4536741214
2,2,340000.0,3,9.4,1.0,1.0,0.0,65.0,21,6,1308.0,879250.0,1014976.4536741214
3,2,765000.0,1,9.4,2.0,1.0,0.0,134.0,21,6,1308.0,879250.0,1014976.4536741214
4,0,1605000.0,1,9.4,2.0,2.0,607.0,126.0,21,6,1308.0,879250.0,876303.1414441147
3,2,712000.0,1,9.4,2.0,2.0,189.0,104.0,21,6,1308.0,879250.0,1014976.4536741214
3,0,1425000.0,1,9.4,2.0,2.0,10100.0,126.0,21,6,1308.0,879250.0,1073789.4144144144
3,0,1250000.0,4,5.8,2.0,0.0,327.0,144.0,6,2,2970.0,1077046.511627907,1368163.4483282676
3,0,1350000.0,0,5.8,1.0,2.0,309.0,110.0,6,2,2970.0,1077046.511627907,1073789.4144144144
3,0,1125000.0,1,5.8,1.0,2.0,530.0,126.0,6,2,2970.0,1077046.511627907,1368163.4483282676
3,0,1064000.0,1,5.8,1.0,1.0,235.0,126.0,6,2,2970.0,1077046.511627907,1368163.4483282676
2,0,1220000.0,1,5.8,1.0,2.0,537.0,92.0,6,2,2970.0,1077046.511627907,1368163.4483282676
4,0,1160000.0,0,5.8,2.0,1.0,381.0,145.0,6,2,2970.0,1077046.511627907,1014976.4536741214
2,2,505000.0,0,5.8,1.0,1.0,0.0,70.0,6,2,2970.0,1077046.511627907,1014976.4536741214
2,2,602000.0,1,5.8,1.0,1.0,0.0,77.0,31,2,2970.0,1077046.511627907,1368163.4483282676
3,1,846000.0,3,5.8,1.0,1.0,185.0,107.0,6,2,2970.0,1077046.511627907,724269.7247706422
2,2,400000.0,4,5.8,1.0,1.0,0.0,68.0,6,2,2970.0,1077046.511627907,1014976.4536741214
2,0,610000.0,1,5.8,1.0,1.0,66.0,126.0,6,2,2970.0,1077046.511627907,976666.6666666666
2,2,445000.0,1,5.8,1.0,1.0,0.0,56.0,6,2,2970.0,1077046.511627907,1014976.4536741214
2,2,730000.0,1,5.8,1.0,1.0,116.0,126.0,6,2,2970.0,1077046.511627907,1368163.4483282676
4,0,1730000.0,1,5.8,2.0,2.0,490.0,226.0,6,2,2970.0,1077046.511627907,1368163.4483282676
2,2,438000.0,1,5.8,1.0,1.0,0.0,126.0,6,2,2970.0,1077046.511627907,790687.5
3,0,1700000.0,0,5.8,2.0,1.0,743.0,126.0,6,2,2970.0,1077046.511627907,1368163.4483282676
2,2,510000.0,1,5.8,1.0,1.0,1658.0,68.0,6,2,2970.0,1077046.511627907,954727.2485004284
1,2,300000.0,4,5.8,1.0,1.0,0.0,126.0,31,2,2970.0,1077046.511627907,771208.6206896552
3,0,750000.0,4,5.8,2.0,1.0,170.0,126.0,6,2,2970.0,1077046.511627907,876303.1414441147
3,0,2350000.0,0,5.8,2.0,4.0,735.0,126.0,6,2,2970.0,1077046.511627907,1370401.7857142857
3,0,1350000.0,4,5.8,1.0,4.0,553.0,109.0,6,2,2970.0,1077046.511627907,1014976.4536741214
4,0,2000000.0,4,5.8,3.0,2.0,575.0,280.0,6,2,2970.0,1077046.511627907,1014976.4536741214
2,0,1010000.0,1,5.8,1.0,1.0,285.0,126.0,6,2,2970.0,1077046.511627907,1014976.4536741214
3,0,1065000.0,1,5.8,1.0,2.0,630.0,126.0,6,2,2970.0,1077046.511627907,1014976.4536741214
2,1,805000.0,1,5.8,1.0,1.0,140.0,2.0,6,2,2970.0,1077046.511627907,1073789.4144144144
3,0,1055000.0,1,5.8,1.0,2.0,382.0,140.0,6,2,2970.0,1077046.511627907,1370401.7857142857
2,2,548000.0,3,5.8,1.0,1.0,0.0,68.0,31,2,2970.0,1077046.511627907,1014976.4536741214
3,0,1500000.0,1,5.8,1.0,1.0,0.0,126.0,6,2,2970.0,1077046.511627907,1073789.4144144144
2,2,600000.0,4,5.8,1.0,2.0,0.0,75.0,6,2,2970.0,1077046.511627907,1368163.4483282676
3,0,1510000.0,1,5.8,1.0,1.0,453.0,126.0,6,2,2970.0,1077046.511627907,1368163.4483282676
2,2,545000.0,3,5.8,1.0,1.0,0.0,77.0,6,2,2970.0,1077046.511627907,1073789.4144144144
3,0,1145000.0,1,5.8,1.0,3.0,590.0,126.0,6,2,2970.0,1077046.511627907,1073789.4144144144
3,0,1375000.0,1,5.8,1.0,1.0,496.0,122.0,6,2,2970.0,1077046.511627907,1073789.4144144144
2,0,1000000.0,1,1.6,1.0,0.0,128.0,126.0,31,2,5825.0,1263186.440677966,1014976.4536741214
3,0,1252000.0,1,1.6,2.0,2.0,0.0,137.0,31,2,5825.0,1263186.440677966,1014976.4536741214
2,2,810000.0,1,1.6,1.0,2.0,0.0,71.0,31,2,5825.0,1263186.440677966,1368163.4483282676
2,2,692000.0,1,1.6,1.0,1.0,0.0,126.0,31,2,5825.0,1263186.440677966,1014976.4536741214
4,0,1780000.0,1,1.6,1.0,1.0,186.0,126.0,31,2,5825.0,1263186.440677966,890900.0
1,0,947500.0,1,1.6,1.0,0.0,87.0,66.0,31,2,5825.0,1263186.440677966,1014976.4536741214
2,0,1460000.0,0,1.6,1.0,0.0,0.0,105.0,31,2,5825.0,1263186.440677966,1014976.4536741214
3,1,1520000.0,1,1.6,2.0,2.0,0.0,126.0,31,2,5825.0,1263186.440677966,1368163.4483282676
2,1,880000.0,1,1.6,2.0,2.0,0.0,105.0,31,2,5825.0,1263186.440677966,1014976.4536741214
4,0,3310000.0,1,1.6,4.0,2.0,337.0,291.0,31,2,5825.0,1263186.440677966,1643368.4210526317
3,0,1481000.0,1,1.6,2.0,1.0,138.0,126.0,31,2,5825.0,1263186.440677966,1368163.4483282676
3,0,2200000.0,4,1.6,2.0,1.0,187.0,126.0,31,2,5825.0,1263186.440677966,1014976.4536741214
3,0,1250000.0,0,1.6,1.0,1.0,113.0,105.0,31,2,5825.0,1263186.440677966,1014976.4536741214
2,0,1440000.0,1,1.6,1.0,0.0,95.0,126.0,31,2,5825.0,1263186.440677966,1014976.4536741214
2,0,1315000.0,1,1.6,1.0,0.0,141.0,126.0,31,2,5825.0,1263186.440677966,1368163.4483282676
4,0,1950000.0,1,1.6,1.0,0.0,177.0,152.0,31,2,5825.0,1263186.440677966,1014976.4536741214
1,2,597000.0,1,1.6,1.0,1.0,0.0,126.0,31,2,5825.0,1263186.440677966,919090.9090909091
2,2,650000.0,1,1.6,1.0,1.0,0.0,126.0,31,2,5825.0,1263186.440677966,1014976.4536741214
1,2,465000.0,3,1.6,1.0,1.0,0.0,52.0,31,2,5825.0,1263186.440677966,1368163.4483282676
4,0,1620000.0,1,1.6,2.0,1.0,132.0,165.0,31,2,5825.0,1263186.440677966,1014976.4536741214
3,0,1600000.0,1,1.6,2.0,1.0,261.0,126.0,31,2,5825.0,1263186.440677966,1014976.4536741214
3,2,850000.0,4,1.6,2.0,1.0,2782.0,115.0,31,2,5825.0,1263186.440677966,1014976.4536741214
2,2,790000.0,1,1.6,1.0,1.0,0.0,126.0,31,2,5825.0,1263186.440677966,1014976.4536741214
2,0,1122000.0,1,1.6,1.0,0.0,106.0,101.0,31,2,5825.0,1263186.440677966,1014976.4536741214
2,2,660000.0,3,1.6,2.0,0.0,0.0,126.0,31,2,5825.0,1263186.440677966,954727.2485004284
2,0,1300000.0,1,1.6,1.0,1.0,157.0,110.0,31,2,5825.0,1263186.440677966,1014976.4536741214
1,2,420000.0,1,1.6,1.0,1.0,782.0,42.0,31,2,5825.0,1263186.440677966,1643368.4210526317
2,2,715000.0,1,1.6,1.0,1.0,0.0,74.0,31,2,5825.0,1263186.440677966,1014976.4536741214
1,2,458000.0,1,1.6,1.0,1.0,0.0,62.0,31,2,5825.0,1263186.440677966,954727.2485004284
2,0,800000.0,4,1.6,2.0,1.0,64.0,138.0,31,2,5825.0,1263186.440677966,919090.9090909091
2,1,710000.0,1,1.6,1.0,1.0,0.0,90.0,31,2,5825.0,1263186.440677966,1368163.4483282676
2,2,630000.0,4,1.6,1.0,1.0,0.0,70.0,31,2,5825.0,1263186.440677966,954727.2485004284
4,0,4011000.0,1,1.6,3.0,2.0,286.0,275.0,31,2,5825.0,1263186.440677966,1014976.4536741214
2,0,677000.0,1,1.6,1.0,0.0,67.0,126.0,31,2,5825.0,1263186.440677966,1063115.3846153845
2,2,700000.0,3,3.5,2.0,1.0,4332.0,85.0,31,2,6244.0,1275723.1182795698,1042716.5182724253
2,0,860000.0,1,3.5,1.0,0.0,104.0,70.0,31,2,6244.0,1275723.1182795698,1042716.5182724253
2,0,870000.0,1,3.5,1.0,0.0,107.0,64.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,1116000.0,1,3.5,1.0,0.0,152.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
4,0,1450000.0,4,3.5,2.0,1.0,266.0,175.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,1,930000.0,1,3.5,3.0,0.0,2778.0,3558.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,2,700000.0,3,3.5,2.0,2.0,4296.0,126.0,31,2,6244.0,1275723.1182795698,1370401.7857142857
3,0,2170000.0,1,3.5,2.0,1.0,177.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
1,2,358500.0,3,3.5,1.0,1.0,0.0,40.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
3,0,1000000.0,4,3.5,1.0,0.0,249.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,770000.0,2,3.5,2.0,1.0,134.0,151.0,31,2,6244.0,1275723.1182795698,870750.0
2,0,1008000.0,1,3.5,1.0,1.0,150.0,77.0,31,2,6244.0,1275723.1182795698,628371.4285714285
3,1,1015000.0,1,3.5,2.0,1.0,112.0,145.0,31,2,6244.0,1275723.1182795698,1370401.7857142857
3,0,1371000.0,1,3.5,1.0,1.0,197.0,128.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,1,1054000.0,1,3.5,2.0,1.0,0.0,126.0,31,2,6244.0,1275723.1182795698,1063115.3846153845
2,0,1055000.0,1,3.5,1.0,0.0,122.0,126.0,31,2,6244.0,1275723.1182795698,919090.9090909091
2,2,720000.0,1,3.5,2.0,1.0,4296.0,126.0,31,2,6244.0,1275723.1182795698,1042716.5182724253
3,0,1286000.0,1,3.5,1.0,0.0,275.0,116.0,31,2,6244.0,1275723.1182795698,947700.0
3,0,1655000.0,1,3.5,1.0,0.0,176.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
3,0,1181000.0,1,3.5,1.0,1.0,148.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
3,1,1600000.0,4,3.5,3.0,1.0,188.0,129.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
5,0,2875000.0,1,3.5,2.0,3.0,818.0,126.0,23,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,990000.0,1,3.5,1.0,0.0,145.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
4,0,1950000.0,1,3.5,2.0,2.0,233.0,216.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
4,0,3400000.0,1,3.5,2.0,1.0,445.0,175.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
4,0,1785000.0,1,3.5,2.0,1.0,188.0,165.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,1315000.0,1,3.5,1.0,0.0,143.0,126.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
2,0,1210000.0,1,3.5,1.0,1.0,223.0,118.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
3,0,1275000.0,3,3.5,2.0,1.0,104.0,110.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
3,0,1141000.0,1,3.5,1.0,1.0,378.0,126.0,23,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,1255000.0,1,3.5,1.0,0.0,148.0,126.0,31,2,6244.0,1275723.1182795698,919090.9090909091
3,0,1700000.0,4,3.5,2.0,1.0,240.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,1290000.0,1,3.5,1.0,0.0,136.0,92.0,31,2,6244.0,1275723.1182795698,1063115.3846153845
2,1,750000.0,1,3.5,2.0,2.0,0.0,95.0,31,2,6244.0,1275723.1182795698,1042716.5182724253
3,2,674000.0,1,3.5,1.0,1.0,0.0,126.0,31,2,6244.0,1275723.1182795698,1063115.3846153845
2,2,675000.0,3,3.5,1.0,2.0,0.0,92.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
4,1,1700000.0,4,3.5,3.0,2.0,127.0,209.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
2,0,875000.0,1,3.5,1.0,0.0,106.0,126.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
3,1,1080000.0,1,3.5,2.0,1.0,77.0,133.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
3,0,1851000.0,1,3.5,1.0,1.0,225.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,1222500.0,1,3.5,1.0,2.0,487.0,105.0,23,2,6244.0,1275723.1182795698,1063115.3846153845
1,2,330000.0,4,3.5,1.0,1.0,0.0,126.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
2,0,1232000.0,1,3.5,1.0,0.0,0.0,126.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
1,0,899000.0,1,3.5,1.0,0.0,153.0,126.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
3,0,2300000.0,1,3.5,1.0,2.0,475.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,937500.0,1,3.5,1.0,0.0,100.0,72.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
3,0,1710000.0,1,3.5,2.0,0.0,357.0,126.0,31,2,6244.0,1275723.1182795698,1370401.7857142857
3,0,1600000.0,1,3.5,1.0,0.0,370.0,126.0,31,2,6244.0,1275723.1182795698,1370401.7857142857
3,0,1300000.0,4,3.5,1.0,1.0,203.0,110.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
4,0,2300000.0,1,3.5,2.0,1.0,197.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,2,490000.0,4,3.5,1.0,1.0,4296.0,126.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
3,0,1300000.0,1,3.5,2.0,0.0,127.0,135.0,31,2,6244.0,1275723.1182795698,1370401.7857142857
3,0,1300000.0,1,3.5,1.0,0.0,309.0,126.0,31,2,6244.0,1275723.1182795698,954727.2485004284
3,0,2150000.0,1,3.5,2.0,0.0,202.0,307.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
3,1,775000.0,1,3.5,2.0,2.0,0.0,126.0,31,2,6244.0,1275723.1182795698,1042716.5182724253
3,0,1581000.0,1,3.5,1.0,0.0,193.0,132.0,31,2,6244.0,1275723.1182795698,1368163.4483282676
2,2,602000.0,1,3.5,1.0,1.0,0.0,48.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
2,0,650000.0,0,3.5,1.0,1.0,0.0,75.0,31,2,6244.0,1275723.1182795698,1014976.4536741214
